MD_Norm,BMK_STAT Norm,HRA_norm,YME_Norm,RHOB_Norm,Vertical_Norm,SMG Norm,PR_DYN,TNPH
0.72635,0.3870962,0.3,0.6234098,0.25849,0.8198715,0.40474,0.231587,0.0161
0.7264,0.3840396,0.2,0.622769,0.25959,0.819928,0.4049349,0.2297288,0.0164
0.72645,0.3756737,0.2,0.6245426,0.26099,0.8199845,0.4083481,0.2229232,0.015
0.7265,0.3764903,0.2,0.6380404,0.26088,0.820041,0.4190146,0.2175491,0.0155
0.72655,0.398028,0.2,0.6515235,0.25998,0.8200975,0.4245092,0.2271868,0.0155
0.7266,0.4205106,0.3,0.6606376,0.25943,0.820154,0.4266323,0.2381606,0.0164
0.72665,0.42421,0.2,0.670956,0.25939,0.8202105,0.4339163,0.2363901,0.0163
0.7267,0.4336688,0.2,0.6804208,0.25978,0.820267,0.4392871,0.2385021,0.0156
0.72675,0.4424866,0.3,0.6807484,0.25957,0.8203235,0.4377005,0.2435899,0.0165
0.7268,0.4412223,0.2,0.677837,0.26025,0.82038,0.4357005,0.2439549,0.0153
0.72685,0.4318094,0.2,0.6752482,0.26115,0.8204365,0.4356413,0.2393726,0.0163
0.7269,0.4297314,0.2,0.6766201,0.26253,0.820493,0.4371589,0.2375801,0.0157
0.72695,0.4364162,0.2,0.67528,0.26199,0.8205495,0.4347014,0.2421116,0.0163
0.727,0.443957,0.2,0.6754388,0.26161,0.820606,0.4332963,0.2464323,0.0162
0.72705,0.4479962,0.2,0.6769259,0.26229,0.8206625,0.4336473,0.2481653,0.0163
0.7271,0.4480737,0.2,0.676824,0.26317,0.820719,0.4335535,0.2482469,0.0156
0.72715,0.4441196,0.2,0.6773498,0.26342,0.8207755,0.4347399,0.2458081,0.0175
0.7272,0.4267244,0.2,0.6773174,0.26278,0.820832,0.4383605,0.2354588,0.0166
0.72725,0.4115542,0.2,0.6773836,0.26218,0.8208885,0.4419008,0.2256808,0.0174
0.7273,0.4110207,0.2,0.6732284,0.26208,0.820945,0.4387144,0.2270096,0.0186
0.72735,0.4199731,0.4,0.6658196,0.26057,0.8210015,0.4308112,0.2357689,0.0204
0.7274,0.4361002,0.2,0.6611822,0.25958,0.821058,0.4238514,0.2473124,0.0193
0.72745,0.4495542,0.2,0.649939,0.25941,0.8211145,0.4127616,0.2590432,0.018
0.7275,0.4545926,0.2,0.6409644,0.25937,0.821171,0.4051443,0.265004,0.0175
0.72755,0.449771,0.2,0.6413676,0.26005,0.8212275,0.4062563,0.2623353,0.0165
0.7276,0.4497335,0.2,0.6383261,0.25968,0.821284,0.4039749,0.2634429,0.0183
0.72765,0.4500482,0.2,0.6404916,0.2604,0.8213405,0.4055498,0.2628063,0.018
0.7277,0.4402768,0.2,0.6448407,0.25971,0.821397,0.4105506,0.2558956,0.0179
0.72775,0.44346,0.2,0.6442854,0.25929,0.8214535,0.4095574,0.2578566,0.0165
0.7278,0.4445636,0.2,0.6436282,0.25909,0.82151,0.4088643,0.258704,0.0173
0.72785,0.4528702,0.2,0.650503,0.26012,0.8215665,0.4126099,0.2606,0.0197
0.7279,0.4591468,0.2,0.6493286,0.2617,0.821623,0.41066,0.2642989,0.0205
0.72795,0.4610434,0.2,0.645588,0.26214,0.8216795,0.407546,0.2666206,0.021
0.728,0.4655794,0.2,0.6465684,0.26214,0.821736,0.407546,0.2685435,0.0192
0.72805,0.4595864,0.2,0.644039,0.25974,0.8217925,0.4066254,0.2664424,0.0178
0.7281,0.4421414,0.2,0.6500746,0.25909,0.821849,0.4141937,0.2549523,0.0146
0.72815,0.4219114,0.2,0.6538997,0.25788,0.8219055,0.4210803,0.2416916,0.0148
0.7282,0.4359628,0.2,0.6549902,0.2585,0.821962,0.4191134,0.2496,0.0147
0.72825,0.4487249,0.2,0.6410594,0.25812,0.8220185,0.4062022,0.261896,0.0138
0.7283,0.4511636,0.2,0.6349482,0.25806,0.822075,0.4012029,0.2654406,0.011
0.72835,0.4452622,0.2,0.6397712,0.25833,0.8221315,0.4058263,0.2605265,0.0108
0.7284,0.4473428,0.2,0.648068,0.25891,0.822188,0.4117352,0.2585491,0.011
0.72845,0.4678009,0.2,0.6565824,0.25984,0.8222445,0.4146652,0.2660748,0.0143
0.7285,0.4780766,0.2,0.6535114,0.2601,0.822301,0.4107471,0.2721734,0.0158
0.72855,0.4829298,0.2,0.6451471,0.26021,0.8223575,0.4038468,0.2773496,0.0168
0.7286,0.4797636,0.2,0.6376552,0.26048,0.822414,0.398803,0.2784829,0.016
0.72865,0.4622166,0.2,0.6355697,0.26166,0.8224705,0.399894,0.2708254,0.0166
0.7287,0.4460438,0.2,0.63748,0.26256,0.822527,0.4039642,0.2618021,0.0173
0.72875,0.4421862,0.2,0.642063,0.26295,0.8225835,0.4080993,0.2579967,0.0169
0.7288,0.4439923,0.2,0.6454672,0.26167,0.82264,0.4103586,0.2577033,0.0155
0.72885,0.4420661,0.2,0.6466885,0.26066,0.8226965,0.4116314,0.2561871,0.0162
0.7289,0.4444026,0.2,0.6432186,0.26099,0.822753,0.4085823,0.2587704,0.0144
0.72895,0.456868,0.2,0.6381354,0.26169,0.8228095,0.4026549,0.2672065,0.0146
0.729,0.4638006,0.2,0.638892,0.26269,0.822866,0.4021146,0.2704142,0.0148
0.72905,0.4598717,0.2,0.6427365,0.26211,0.8229225,0.4056055,0.2670594,0.0144
0.7291,0.4495802,0.2,0.648742,0.26189,0.822979,0.4118519,0.2595009,0.0146
0.72915,0.437745,0.2,0.6453998,0.26103,0.8230355,0.4114385,0.2542711,0.0141
0.7292,0.4349804,0.2,0.6350876,0.26048,0.823092,0.4040949,0.2566604,0.0154
0.72925,0.4291032,0.2,0.6256315,0.25973,0.8231485,0.3979703,0.2570004,0.0142
0.7293,0.4199066,0.2,0.6271028,0.25992,0.823205,0.4007893,0.2510944,0.0138
0.72935,0.4133534,0.2,0.6292902,0.25987,0.8232615,0.4037454,0.2462664,0.0158
0.7294,0.4126484,0.2,0.6332416,0.26106,0.823318,0.4069434,0.2442368,0.0152
0.72945,0.4178577,0.2,0.6355822,0.26056,0.8233745,0.4077087,0.2464917,0.0163
0.7295,0.4273644,0.2,0.6385932,0.26049,0.823431,0.4081778,0.2509569,0.0136
0.72955,0.4264058,0.2,0.6413039,0.25993,0.8234875,0.4104421,0.2493373,0.0146
0.7296,0.4161434,0.2,0.6483988,0.26184,0.823544,0.4180016,0.2403145,0.0152
0.72965,0.4081158,0.2,0.6530593,0.26283,0.8236005,0.4233994,0.2333032,0.0161
0.7297,0.4130636,0.2,0.6530586,0.26293,0.823657,0.4223054,0.2364978,0.0154
0.72975,0.4306478,0.2,0.6457156,0.26075,0.8237135,0.4130138,0.2500991,0.0167
0.7298,0.4476073,0.2,0.6498896,0.26036,0.82377,0.4130685,0.2580134,0.0183
0.72985,0.4629467,0.2,0.6558238,0.2614,0.8238265,0.4149004,0.2638951,0.0186
0.7299,0.47483,0.2,0.6480592,0.26101,0.823883,0.4072061,0.2725295,0.0176
0.72995,0.4744298,0.2,0.6408593,0.2602,0.8239395,0.401944,0.2748668,0.0169
0.73,0.4755246,0.2,0.6384236,0.25933,0.823996,0.3999857,0.2762389,0.0173
0.73005,0.483461,0.2,0.6387732,0.26121,0.8240525,0.3990941,0.2797914,0.0191
0.7301,0.4826264,0.2,0.6353502,0.26277,0.824109,0.3967068,0.2805928,0.0207
0.73015,0.4758099,0.2,0.6396837,0.26357,0.8241655,0.4008717,0.2759317,0.0231
0.7302,0.4672764,0.2,0.6512878,0.26405,0.824222,0.4107934,0.2677009,0.0251
0.73025,0.4410606,0.2,0.6478879,0.26262,0.8242785,0.4127261,0.2551782,0.0239
0.7303,0.4230509,0.2,0.6373275,0.26078,0.824335,0.4080345,0.2489162,0.0221
0.73035,0.4269723,0.2,0.6301238,0.25825,0.8243915,0.4017762,0.2540341,0.0206
0.7304,0.4394638,0.2,0.6280421,0.25745,0.824448,0.3979797,0.2618149,0.021
0.73045,0.4416604,0.2,0.6269416,0.25723,0.8245045,0.3967789,0.263415,0.0208
0.7305,0.4326823,0.2,0.6299694,0.25897,0.824561,0.4006219,0.2573394,0.0197
0.73055,0.4205765,0.2,0.6340558,0.26122,0.8246175,0.4059988,0.2487354,0.0203
0.7306,0.4077502,0.2,0.6383724,0.26211,0.824674,0.4119521,0.2390672,0.0211
0.73065,0.3994621,0.2,0.6402671,0.26153,0.8247305,0.4152544,0.2328627,0.0207
0.7307,0.4027594,0.2,0.638954,0.26012,0.824787,0.4134869,0.2355932,0.0206
0.73075,0.4075206,0.2,0.6357986,0.25954,0.8248435,0.4099914,0.2399729,0.0209
0.7308,0.406282,0.2,0.6258516,0.25802,0.8249,0.4025101,0.2432606,0.0238
0.73085,0.4031603,0.2,0.620636,0.25789,0.8249565,0.3991017,0.2434288,0.0241
0.7309,0.3972888,0.2,0.6172816,0.25788,0.825013,0.3977075,0.2410441,0.0221
0.73095,0.3979842,0.2,0.620512,0.25939,0.8250695,0.400079,0.2401438,0.0218
0.731,0.3985716,0.2,0.6329402,0.26033,0.825126,0.4096827,0.2353297,0.0229
0.73105,0.411669,0.2,0.6525659,0.26119,0.8251825,0.4222233,0.2358048,0.0222
0.7311,0.4188126,0.2,0.6617294,0.2615,0.825239,0.4278546,0.2366645,0.021
0.73115,0.409697,0.2,0.660338,0.26076,0.8252955,0.4287901,0.2313715,0.0231
0.7312,0.4067312,0.2,0.6624328,0.2606,0.825352,0.4311368,0.2285542,0.0216
0.73125,0.4007076,0.2,0.6597984,0.26092,0.8254085,0.4304681,0.2255694,0.0218
0.7313,0.3968981,0.2,0.6525559,0.26082,0.825465,0.4256016,0.2259766,0.0226
0.73135,0.3974925,0.2,0.6519925,0.26072,0.8255215,0.4250098,0.2266228,0.023
0.7314,0.3882145,0.2,0.6572627,0.25984,0.825578,0.43154,0.2178267,0.0234
0.73145,0.3921547,0.2,0.6603749,0.25942,0.8256345,0.4330454,0.2193393,0.023
0.7315,0.3963062,0.2,0.6555156,0.2583,0.825691,0.4281093,0.2243228,0.0243
0.73155,0.396774,0.2,0.6601248,0.25892,0.8257475,0.4316879,0.2227115,0.0256
0.7316,0.3998952,0.2,0.6611616,0.25979,0.825804,0.4317541,0.2244438,0.0267
0.73165,0.3951048,0.2,0.6555124,0.2613,0.8258605,0.4284002,0.2234858,0.0277
0.7317,0.3945844,0.4,0.6530649,0.26163,0.825917,0.4265675,0.2241549,0.0289
0.73175,0.3998124,0.4,0.6560877,0.26187,0.8259735,0.4277215,0.226502,0.0303
0.7318,0.3939634,0.4,0.6522726,0.26179,0.82603,0.4260846,0.2240553,0.0296
0.73185,0.3739582,0.4,0.6444474,0.26211,0.8260865,0.4248862,0.212781,0.0293
0.7319,0.3663312,0.4,0.63622,0.26247,0.826143,0.4202368,0.2105444,0.0341
0.73195,0.3763966,0.4,0.6144024,0.26,0.8261995,0.4000751,0.2279454,0.0379
0.732,0.3776234,0.4,0.5908731,0.25459,0.826256,0.381255,0.2392141,0.0435
0.73205,0.4003355,0.4,0.586902,0.25182,0.8263125,0.3737321,0.2556624,0.0551
0.7321,0.4007648,0.5,0.5875314,0.25209,0.826369,0.3741328,0.2556624,0.0736
0.73215,0.4042941,0.5,0.5927054,0.25431,0.8264255,0.3774276,0.2556624,0.0922
0.7322,0.3819324,0.5,0.5829084,0.25412,0.826482,0.374178,0.2456319,0.0952
0.73225,0.3559442,0.5,0.5819944,0.25466,0.8265385,0.3791135,0.227488,0.0909
0.7323,0.3397058,0.5,0.6079096,0.25652,0.826595,0.4044768,0.201747,0.0784
0.73235,0.3223214,0.5,0.6553617,0.25789,0.8266515,0.451305,0.1611241,0.0796
0.7324,0.3399802,0.5,0.6956411,0.25779,0.826708,0.4799293,0.1589794,0.0789
0.73245,0.3440137,0.5,0.6859492,0.25665,0.8267645,0.4697191,0.1676734,0.0855
0.7325,0.3452536,0.5,0.6522044,0.25452,0.826821,0.4400235,0.1851566,0.0892
0.73255,0.3275667,0.5,0.5974989,0.25293,0.8268775,0.3994632,0.1959912,0.0915
0.7326,0.278699,0.5,0.5746025,0.25157,0.826934,0.3973153,0.1563781,0.0942
0.73265,0.2736116,0.5,0.5423995,0.25087,0.8269905,0.3708068,0.169605,0.0992
0.7327,0.295405,0.5,0.5253915,0.25129,0.827047,0.3490417,0.2035756,0.0989
0.73275,0.3390097,0.5,0.5054568,0.25146,0.8271035,0.3229384,0.2515033,0.1038
0.7328,0.3680722,0.5,0.4854176,0.2511,0.82716,0.3031837,0.2801982,0.1095
0.73285,0.3591496,0.5,0.4452034,0.24985,0.8272165,0.2752286,0.2933993,0.1158
0.7329,0.3237962,0.5,0.4059902,0.25045,0.827273,0.251448,0.2910258,0.1227
0.73295,0.2728031,0.5,0.3758674,0.25193,0.8273295,0.2365773,0.2703671,0.1257
0.733,0.2495325,0.5,0.3469352,0.25196,0.827386,0.2187268,0.2682765,0.1449
0.73305,0.2087274,0.5,0.3314922,0.24717,0.8274425,0.2145686,0.2353068,0.1819
0.7331,0.1977295,0.5,0.3278074,0.23996,0.827499,0.2141977,0.2236904,0.1979
0.73315,0.2025179,0.5,0.360846,0.23936,0.8275555,0.2398345,0.2030337,0.1285
0.7332,0.243331,0.5,0.3883552,0.24373,0.827612,0.251641,0.2340007,0.089
0.73325,0.2791916,0.5,0.4181616,0.25124,0.8276685,0.2674065,0.2503736,0.082
0.7333,0.3341556,0.5,0.4456428,0.25405,0.827725,0.2788795,0.2777269,0.0887
0.73335,0.3894673,0.5,0.4562204,0.25469,0.8277815,0.279582,0.3047673,0.086
0.7334,0.40775,0.5,0.4600804,0.25544,0.827838,0.2804053,0.3119434,0.0861
0.73345,0.3159764,0.5,0.4658647,0.25465,0.8278945,0.2969857,0.2542724,0.0801
0.7335,0.2890262,0.5,0.4608466,0.25446,0.827951,0.2985518,0.2342533,0.0941
0.73355,0.3456573,0.5,0.4889762,0.25469,0.8280075,0.3092643,0.2642287,0.0945
0.7336,0.5043036,0.5,0.5168421,0.25657,0.828064,0.3109128,0.3291895,0.077
0.73365,0.5073558,0.5,0.5242619,0.25894,0.8281205,0.3157112,0.3277797,0.0602
0.7337,0.4021442,0.4,0.5185119,0.25869,0.828177,0.3226173,0.2851053,0.053
0.73375,0.3375442,0.4,0.5131786,0.25743,0.8282335,0.3291584,0.2466117,0.0525
0.7338,0.3323666,0.4,0.5084158,0.25643,0.82829,0.3265119,0.2450526,0.0527
0.73385,0.3883453,0.4,0.4901264,0.25797,0.8283465,0.3038808,0.2896518,0.0516
0.7339,0.4407166,0.4,0.4937056,0.25826,0.828403,0.3005893,0.3132944,0.0524
0.73395,0.45381,0.4,0.5076568,0.25714,0.8284595,0.3090216,0.3135575,0.054
0.734,0.43986,0.4,0.5273708,0.25481,0.828516,0.3243262,0.3001747,0.0572
0.73405,0.4267854,0.4,0.5497782,0.25369,0.8285725,0.3420187,0.2853026,0.0585
0.7341,0.4096808,0.4,0.5539782,0.25242,0.828629,0.3475171,0.2746301,0.0545
0.73415,0.4317603,0.4,0.5594931,0.24882,0.8286855,0.3484082,0.2840264,0.0518
0.7342,0.4292377,0.4,0.5664178,0.24573,0.828742,0.353811,0.2800683,0.0504
0.73425,0.4105064,0.4,0.5763514,0.24782,0.8287985,0.3640167,0.2659998,0.05
0.7343,0.4062866,0.4,0.6064855,0.25201,0.828855,0.3875776,0.2512078,0.0494
0.73435,0.3948555,0.4,0.6372086,0.25568,0.8289115,0.4138835,0.2310372,0.0483
0.7344,0.43195,0.4,0.6954985,0.25687,0.828968,0.4515215,0.231644,0.0463
0.73445,0.513638,0.4,0.7454353,0.25923,0.8290245,0.4737573,0.2581191,0.0427
0.7345,0.6070096,0.4,0.8187948,0.26053,0.829081,0.5134169,0.2751834,0.0412
0.73455,0.5854086,0.4,0.8399374,0.25913,0.8291375,0.5326536,0.2608685,0.0423
0.7346,0.5807322,0.4,0.8332278,0.25706,0.829194,0.5283986,0.2608685,0.0409
0.73465,0.5274824,0.4,0.8216137,0.25766,0.8292505,0.5296319,0.2403978,0.042
0.7347,0.5009774,0.4,0.7972062,0.25984,0.829307,0.5162353,0.234783,0.0462
0.73475,0.543947,0.4,0.7079592,0.26113,0.8293635,0.4411864,0.2830797,0.0537
0.7348,0.531645,0.5,0.5957793,0.25021,0.82942,0.3627546,0.3132277,0.068
0.73485,0.4484308,0.5,0.4560527,0.21887,0.8294765,0.2740739,0.3305005,0.081
0.7349,0.3490813,0.5,0.3623495,0.18986,0.829533,0.2183357,0.3269985,0.0848
0.73495,0.2763459,0.5,0.3134708,0.17446,0.8295895,0.1911969,0.310943,0.0954
0.735,0.2856368,0,0.3158862,0.17908,0.829646,0.191976,0.3156831,0.096
0.73505,0.3057256,0,0.3207489,0.18338,0.8297025,0.1935396,0.3251433,0.1126
0.7351,0.3089572,0,0.3224008,0.18493,0.829759,0.1943988,0.3260812,0.1228
0.73515,0.3047604,0,0.321057,0.18439,0.8298155,0.1938311,0.3244211,0.1048
0.7352,0.3128644,0,0.332737,0.19134,0.829872,0.201137,0.3227469,0.0665
0.73525,0.3792176,0,0.3820523,0.21729,0.8299285,0.2293283,0.3320875,0.0357
0.7353,0.4617881,0,0.4384678,0.24482,0.829985,0.2612966,0.34175,0.0335
0.73535,0.5149734,0,0.4791,0.26186,0.8300415,0.2848327,0.3449434,0.0283
0.7354,0.517187,0.4,0.4828914,0.26045,0.830098,0.2872059,0.3443853,0.0311
0.73545,0.519474,0.4,0.4787945,0.25883,0.8301545,0.2843463,0.3463848,0.0284
0.7355,0.4972166,0.4,0.4842924,0.25849,0.830211,0.2894862,0.3376655,0.0303
0.73555,0.472272,0.4,0.4910904,0.25821,0.8302675,0.2959776,0.3266923,0.0331
0.7356,0.4664256,0.4,0.4949503,0.25843,0.830324,0.2991047,0.3231407,0.0408
0.73565,0.45809,0.4,0.5003094,0.26189,0.8303805,0.3035288,0.3179726,0.0561
0.7357,0.4466405,0.1,0.5063283,0.26423,0.830437,0.3087999,0.3110605,0.0728
0.73575,0.444883,0.1,0.5181584,0.26622,0.8304935,0.3172679,0.3058822,0.0753
0.7358,0.4366568,0.1,0.5278835,0.26557,0.83055,0.3250569,0.2985132,0.0631
0.73585,0.4459542,0.4,0.5236758,0.26408,0.8306065,0.3210386,0.3042863,0.0487
0.7359,0.4692418,0.4,0.5228792,0.26117,0.830663,0.3181123,0.3142822,0.0415
0.73595,0.5099528,0.4,0.5359677,0.25854,0.8307195,0.3234788,0.3248309,0.0364
0.736,0.5287614,0.4,0.5518556,0.25769,0.830776,0.3327606,0.326054,0.0305
0.73605,0.5269251,0.4,0.5962145,0.25821,0.8308325,0.3635209,0.311417,0.0273
0.7361,0.5051638,0.4,0.6043732,0.25928,0.830889,0.3715596,0.3006015,0.0267
0.73615,0.4519904,0.4,0.5960658,0.25965,0.8309455,0.3722903,0.280207,0.0259
0.7362,0.420342,0.4,0.5911626,0.25994,0.831002,0.3734886,0.2656025,0.0258
0.73625,0.4077183,0.4,0.5902897,0.25895,0.8310585,0.3749816,0.258702,0.028
0.7363,0.412572,0.4,0.5946322,0.25851,0.831115,0.377415,0.2597865,0.0289
0.73635,0.4292714,0.4,0.604776,0.25886,0.8311715,0.3822131,0.2651928,0.0286
0.7364,0.4369773,0.4,0.6133362,0.26033,0.831228,0.3873549,0.2660686,0.0287
0.73645,0.4250662,0.2,0.6203642,0.26189,0.8312845,0.3946961,0.2567578,0.0289
0.7365,0.4041882,0.4,0.6226733,0.26164,0.831341,0.4004723,0.2432412,0.0292
0.73655,0.3909874,0.4,0.6333323,0.26068,0.8313975,0.4117031,0.2300286,0.0282
0.7366,0.3698988,0.4,0.6345898,0.2584,0.831454,0.417943,0.2140704,0.0295
0.73665,0.3693426,0.4,0.6365496,0.25741,0.8315105,0.419688,0.2127556,0.029
0.7367,0.3930457,0.4,0.6425126,0.25669,0.831567,0.4185141,0.2275497,0.0297
0.73675,0.4118732,0.4,0.6471826,0.25692,0.8316235,0.417959,0.2381142,0.0329
0.7368,0.4170072,0.4,0.643525,0.25507,0.83168,0.4140298,0.2428003,0.0376
0.73685,0.4140666,0.4,0.6348687,0.25021,0.8317365,0.4079166,0.2444579,0.0385
0.7369,0.405803,0.4,0.6324381,0.24803,0.831793,0.4077327,0.2402524,0.0429
0.73695,0.3991103,0.4,0.6369022,0.25184,0.8318495,0.4126802,0.2340326,0.0432
0.737,0.4055822,0.4,0.6297711,0.2587,0.831906,0.405701,0.241207,0.0451
0.73705,0.4323912,0.4,0.6123591,0.26449,0.8319625,0.3873817,0.2639641,0.0508
0.7371,0.4369156,0.1,0.597429,0.26727,0.832019,0.3755186,0.2721035,0.0644
0.73715,0.3770169,0.1,0.5781071,0.2705,0.8320755,0.371452,0.244438,0.079
0.7372,0.338624,0.1,0.5754362,0.27269,0.832132,0.378141,0.2167772,0.0939
0.73725,0.3331804,0.1,0.5924392,0.27598,0.8321885,0.393562,0.2036444,0.1071
0.7373,0.3554322,0.1,0.6035402,0.27684,0.832245,0.3965391,0.2169923,0.1098
0.73735,0.385984,0.1,0.6072636,0.27402,0.8323015,0.3922829,0.2377855,0.0914
0.7374,0.395593,0.1,0.6120545,0.26645,0.832358,0.3939929,0.2421363,0.0613
0.73745,0.398312,0.2,0.6247312,0.26031,0.8324145,0.403304,0.2385921,0.0404
0.7375,0.4014168,0.4,0.6392003,0.25714,0.832471,0.413977,0.2346065,0.0311
0.73755,0.3979843,0.4,0.6523952,0.25673,0.8325275,0.4252138,0.226792,0.0296
0.7376,0.394083,0.4,0.6567393,0.25755,0.832584,0.429636,0.22225,0.0295
0.73765,0.3895398,0.4,0.6541442,0.25843,0.8326405,0.428685,0.2201209,0.0312
0.7377,0.3876191,0.4,0.6472663,0.25836,0.832697,0.4236324,0.2216914,0.0317
0.73775,0.3919311,0.4,0.6382955,0.25713,0.8327535,0.4154226,0.2285682,0.0337
0.7378,0.402857,0.4,0.6324262,0.25662,0.83281,0.4083489,0.2383578,0.0341
0.73785,0.405817,0.4,0.6205485,0.2548,0.8328665,0.3984957,0.2451444,0.0366
0.7379,0.406436,0.4,0.6056394,0.25447,0.832923,0.3869013,0.2516463,0.0389
0.73795,0.4155764,0.4,0.5912581,0.25431,0.8329795,0.3743552,0.2628763,0.0421
0.738,0.4392365,0.4,0.5886868,0.2566,0.833036,0.3687131,0.2766249,0.0433
0.73805,0.4604294,0.4,0.5852734,0.25754,0.8330925,0.3632977,0.2881421,0.0426
0.7381,0.469503,0.4,0.5803794,0.25784,0.833149,0.3586361,0.2939739,0.0399
0.73815,0.4698642,0.4,0.5773991,0.25916,0.8332055,0.3564597,0.2951894,0.036
0.7382,0.453625,0.2,0.5771274,0.26122,0.833262,0.3582926,0.2879572,0.0361
0.73825,0.4335364,0.2,0.57996,0.26217,0.8333185,0.3631284,0.277043,0.0359
0.7383,0.4398128,0.2,0.5944778,0.26279,0.833375,0.3728957,0.2747232,0.0382
0.73835,0.4777879,0.2,0.6140554,0.26262,0.8334315,0.3818581,0.2857992,0.0349
0.7384,0.5052571,0.4,0.6259229,0.26284,0.833488,0.3869117,0.2935299,0.0347
0.73845,0.4962391,0.2,0.6317052,0.26138,0.8335445,0.3922125,0.2878358,0.0319
0.7385,0.488033,0.2,0.6376539,0.26021,0.833601,0.3976348,0.2822368,0.0298
0.73855,0.4681047,0.2,0.6289476,0.26056,0.8336575,0.3941025,0.2760658,0.0266
0.7386,0.441032,0.2,0.613081,0.2608,0.833714,0.3865077,0.2683157,0.0261
0.73865,0.444414,0.2,0.5979122,0.26061,0.8337705,0.3747429,0.2757676,0.026
0.7387,0.4460494,0.2,0.5819038,0.25905,0.833827,0.3627749,0.2825713,0.0267
0.73875,0.4352357,0.2,0.5729298,0.25797,0.8338835,0.3577286,0.2806055,0.0274
0.7388,0.4331828,0.2,0.5799353,0.25732,0.83394,0.3631619,0.2768704,0.0283
0.73885,0.432033,0.4,0.5870643,0.25616,0.8339965,0.3685915,0.2735264,0.0301
0.7389,0.4391573,0.2,0.5907011,0.25588,0.834053,0.3702081,0.2758202,0.0326
0.73895,0.456858,0.2,0.6021544,0.25719,0.8341095,0.3760576,0.2803277,0.0323
0.739,0.470133,0.2,0.615316,0.25986,0.834166,0.3838165,0.2818646,0.0328
0.73905,0.4730531,0.2,0.6248238,0.26162,0.8342225,0.3903574,0.2798612,0.0317
0.7391,0.4641128,0.2,0.6307404,0.26183,0.834279,0.3960234,0.2734959,0.0299
0.73915,0.4632768,0.2,0.6332516,0.26135,0.8343355,0.3980101,0.2721838,0.0288
0.7392,0.4686784,0.2,0.6348681,0.2607,0.834392,0.3983836,0.2742347,0.0304
0.73925,0.4501456,0.2,0.6354872,0.26022,0.8344485,0.4017752,0.2647105,0.0302
0.7393,0.4115422,0.2,0.6336156,0.25967,0.834505,0.4074586,0.2433978,0.0288
0.73935,0.4216156,0.2,0.6386369,0.25965,0.8345615,0.4093226,0.2475438,0.0235
0.7394,0.463015,0.2,0.643647,0.2601,0.834618,0.4057785,0.2683131,0.0223
0.73945,0.4696992,0.2,0.6406173,0.25933,0.8346745,0.402481,0.2726852,0.0233
0.7395,0.4448052,0.2,0.6370768,0.25843,0.834731,0.4038726,0.26129,0.0259
0.73955,0.4378473,0.2,0.6388783,0.25818,0.8347875,0.4064582,0.2568108,0.0255
0.7396,0.4528686,0.2,0.6532131,0.25938,0.834844,0.4146573,0.2596017,0.0249
0.73965,0.4554073,0.2,0.6646865,0.26048,0.8349005,0.4229005,0.2567428,0.0235
0.7397,0.455875,0.2,0.6666975,0.26034,0.834957,0.4243437,0.2562572,0.0216
0.73975,0.4762198,0.2,0.6739575,0.26061,0.8350135,0.4262932,0.2641295,0.0219
0.7398,0.49929,0.2,0.6847418,0.26186,0.83507,0.4306283,0.2714282,0.0216
0.73985,0.5090242,0.2,0.6897124,0.26179,0.8351265,0.4328206,0.2741716,0.0207
0.7399,0.5138528,0.2,0.6912007,0.26155,0.835183,0.433197,0.275811,0.018
0.73995,0.5124776,0.2,0.689351,0.26085,0.8352395,0.4320376,0.275811,0.0162
0.74,0.5132044,0.2,0.6903284,0.26122,0.835296,0.4326504,0.275811,0.0164
0.74005,0.5096,0.2,0.6890421,0.26004,0.8353525,0.4322387,0.2746461,0.0185
0.7401,0.4866456,0.2,0.6865308,0.26016,0.835409,0.4339899,0.2648765,0.0209
0.74015,0.4786622,0.2,0.6835449,0.25962,0.8354655,0.4330891,0.2619946,0.0192
0.7402,0.473744,0.2,0.6848962,0.26121,0.835522,0.4349609,0.2590483,0.0181
0.74025,0.4663556,0.2,0.6799862,0.26116,0.8355785,0.432551,0.2569858,0.0171
0.7403,0.4618226,0.2,0.6745628,0.26195,0.835635,0.4292471,0.2565578,0.0186
0.74035,0.4591226,0.2,0.668983,0.2629,0.8356915,0.4254954,0.2571517,0.0187
0.7404,0.4584486,0.2,0.6679444,0.26388,0.835748,0.4248279,0.2571723,0.0217
0.74045,0.4679333,0.2,0.6761548,0.2667,0.8358045,0.4293679,0.2591698,0.0271
0.7405,0.4840032,0.1,0.692063,0.27243,0.835861,0.4385928,0.2616878,0.0379
0.74055,0.5117423,0.1,0.7147558,0.27915,0.8359175,0.4509984,0.2672149,0.0522
0.7406,0.5344476,0.1,0.734688,0.28409,0.835974,0.4622355,0.2708886,0.0694
0.74065,0.5263356,0.1,0.7343753,0.28373,0.8360305,0.4632895,0.2674566,0.0861
0.7407,0.513021,0.1,0.7294134,0.2828,0.836087,0.461771,0.2630333,0.0974
0.74075,0.496936,0.1,0.7215968,0.28189,0.8361435,0.4586559,0.2579846,0.1003
0.7408,0.4814592,0.1,0.7175586,0.28274,0.8362,0.4584144,0.251603,0.0976
0.74085,0.4620631,0.1,0.7105775,0.28177,0.8362565,0.4568417,0.2436938,0.0945
